E_lab	E*/MeV	199At	200At	201At	202At	203At	204At	205At
164.401	45.0	0.000E+00	0.192E-11	0.564E-06	0.942E-07	0.124E-09	0.000E+00	0.000E+00
165.643	46.0	0.000E+00	0.127E-09	0.190E-05	0.202E-06	0.220E-09	0.000E+00	0.000E+00
166.886	47.0	0.000E+00	0.164E-07	0.521E-03	0.147E-03	0.105E-05	0.000E+00	0.000E+00
168.128	48.0	0.000E+00	0.567E-06	0.234E-02	0.508E-03	0.406E-05	0.000E+00	0.000E+00
169.371	49.0	0.000E+00	0.106E-04	0.813E-02	0.126E-02	0.952E-05	0.000E+00	0.000E+00
170.613	50.0	0.000E+00	0.132E-03	0.266E-01	0.289E-02	0.192E-04	0.000E+00	0.000E+00
171.856	51.0	0.000E+00	0.119E-02	0.837E-01	0.637E-02	0.370E-04	0.000E+00	0.000E+00
173.098	52.0	0.000E+00	0.810E-02	0.249E+00	0.136E-01	0.693E-04	0.000E+00	0.000E+00
174.340	53.0	0.000E+00	0.417E-01	0.663E+00	0.268E-01	0.123E-03	0.000E+00	0.000E+00
175.583	54.0	0.000E+00	0.152E+00	0.143E+01	0.452E-01	0.195E-03	0.000E+00	0.000E+00
176.825	55.0	0.149E-05	0.371E+00	0.230E+01	0.604E-01	0.256E-03	0.000E+00	0.000E+00
178.068	56.0	0.194E-04	0.646E+00	0.280E+01	0.645E-01	0.271E-03	0.000E+00	0.000E+00
179.310	57.0	0.147E-03	0.896E+00	0.282E+01	0.580E-01	0.239E-03	0.000E+00	0.000E+00
180.552	58.0	0.742E-03	0.109E+01	0.251E+01	0.461E-01	0.182E-03	0.000E+00	0.000E+00
181.795	59.0	0.273E-02	0.123E+01	0.205E+01	0.335E-01	0.123E-03	0.000E+00	0.000E+00
183.037	60.0	0.777E-02	0.131E+01	0.159E+01	0.228E-01	0.756E-04	0.000E+00	0.000E+00
184.280	61.0	0.180E-01	0.135E+01	0.120E+01	0.148E-01	0.439E-04	0.000E+00	0.000E+00
185.522	62.0	0.356E-01	0.134E+01	0.875E+00	0.939E-02	0.242E-04	0.000E+00	0.000E+00
186.765	63.0	0.616E-01	0.130E+01	0.629E+00	0.584E-02	0.117E-04	0.000E+00	0.000E+00
188.007	64.0	0.960E-01	0.122E+01	0.446E+00	0.359E-02	0.453E-05	0.000E+00	0.000E+00
189.249	65.0	0.137E+00	0.112E+01	0.312E+00	0.220E-02	0.000E+00	0.000E+00	0.000E+00
190.492	66.0	0.183E+00	0.100E+01	0.217E+00	0.134E-02	0.000E+00	0.000E+00	0.000E+00
191.734	67.0	0.231E+00	0.872E+00	0.149E+00	0.811E-03	0.000E+00	0.000E+00	0.000E+00
192.977	68.0	0.277E+00	0.743E+00	0.102E+00	0.490E-03	0.000E+00	0.000E+00	0.000E+00
194.219	69.0	0.318E+00	0.620E+00	0.688E-01	0.295E-03	0.000E+00	0.000E+00	0.000E+00
195.462	70.0	0.351E+00	0.507E+00	0.464E-01	0.177E-03	0.000E+00	0.000E+00	0.000E+00
196.704	71.0	0.374E+00	0.408E+00	0.310E-01	0.106E-03	0.000E+00	0.000E+00	0.000E+00
197.946	72.0	0.386E+00	0.323E+00	0.207E-01	0.626E-04	0.000E+00	0.000E+00	0.000E+00
199.189	73.0	0.386E+00	0.252E+00	0.137E-01	0.368E-04	0.000E+00	0.000E+00	0.000E+00
200.431	74.0	0.376E+00	0.194E+00	0.907E-02	0.214E-04	0.000E+00	0.000E+00	0.000E+00
201.674	75.0	0.356E+00	0.147E+00	0.597E-02	0.122E-04	0.000E+00	0.000E+00	0.000E+00
202.916	76.0	0.329E+00	0.111E+00	0.392E-02	0.688E-05	0.000E+00	0.000E+00	0.000E+00
204.159	77.0	0.298E+00	0.823E-01	0.256E-02	0.359E-05	0.000E+00	0.000E+00	0.000E+00
205.401	78.0	0.264E+00	0.607E-01	0.167E-02	0.125E-05	0.000E+00	0.000E+00	0.000E+00
206.643	79.0	0.229E+00	0.444E-01	0.109E-02	0.000E+00	0.000E+00	0.000E+00	0.000E+00
207.886	80.0	0.195E+00	0.322E-01	0.702E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
209.128	81.0	0.164E+00	0.232E-01	0.453E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
210.371	82.0	0.136E+00	0.166E-01	0.291E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
211.613	83.0	0.111E+00	0.118E-01	0.186E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
212.856	84.0	0.891E-01	0.839E-02	0.119E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
214.098	85.0	0.710E-01	0.592E-02	0.755E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
215.340	86.0	0.559E-01	0.415E-02	0.476E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
216.583	87.0	0.436E-01	0.290E-02	0.298E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
217.825	88.0	0.337E-01	0.202E-02	0.185E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
219.068	89.0	0.259E-01	0.140E-02	0.114E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
220.310	90.0	0.197E-01	0.969E-03	0.696E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00


E_lab	E*/MeV	198Po	199Po	200Po	201Po	202Po	203Po	204Po
164.401	45.0	0.000E+00	0.000E+00	0.389E-09	0.951E-07	0.359E-07	0.129E-10	0.000E+00
165.643	46.0	0.000E+00	0.000E+00	0.466E-08	0.356E-06	0.876E-07	0.233E-10	0.000E+00
166.886	47.0	0.000E+00	0.000E+00	0.526E-06	0.986E-04	0.502E-04	0.692E-07	0.268E-10
168.128	48.0	0.000E+00	0.000E+00	0.559E-05	0.482E-03	0.199E-03	0.274E-06	0.175E-09
169.371	49.0	0.000E+00	0.000E+00	0.463E-04	0.182E-02	0.566E-03	0.683E-06	0.471E-09
170.613	50.0	0.000E+00	0.000E+00	0.328E-03	0.647E-02	0.147E-02	0.145E-05	0.000E+00
171.856	51.0	0.000E+00	0.000E+00	0.203E-02	0.220E-01	0.366E-02	0.291E-05	0.000E+00
173.098	52.0	0.000E+00	0.000E+00	0.109E-01	0.702E-01	0.873E-02	0.554E-05	0.000E+00
174.340	53.0	0.000E+00	0.000E+00	0.488E-01	0.201E+00	0.193E-01	0.100E-04	0.000E+00
175.583	54.0	0.000E+00	0.107E-05	0.166E+00	0.468E+00	0.365E-01	0.164E-04	0.000E+00
176.825	55.0	0.000E+00	0.118E-04	0.399E+00	0.818E+00	0.555E-01	0.230E-04	0.000E+00
