E_lab	E*/MeV	192At	193At	194At	195At	196At	197At	198At
256.714	66.0	0.303E-02	0.587E-02	0.918E-03	0.320E-01	0.689E-02	0.164E-03	0.495E-07
258.061	67.0	0.335E-02	0.447E-02	0.124E-02	0.315E-01	0.536E-02	0.110E-03	0.245E-07
259.408	68.0	0.356E-02	0.337E-02	0.169E-02	0.302E-01	0.411E-02	0.735E-04	0.905E-08
260.754	69.0	0.367E-02	0.250E-02	0.227E-02	0.284E-01	0.307E-02	0.488E-04	0.000E+00
262.101	70.0	0.367E-02	0.184E-02	0.295E-02	0.262E-01	0.181E-02	0.322E-04	0.000E+00
263.448	71.0	0.357E-02	0.135E-02	0.371E-02	0.237E-01	0.109E-02	0.212E-04	0.000E+00
264.795	72.0	0.338E-02	0.983E-03	0.452E-02	0.210E-01	0.673E-03	0.138E-04	0.000E+00
266.142	73.0	0.312E-02	0.724E-03	0.535E-02	0.183E-01	0.431E-03	0.899E-05	0.000E+00
267.489	74.0	0.281E-02	0.552E-03	0.616E-02	0.156E-01	0.281E-03	0.581E-05	0.000E+00
268.836	75.0	0.248E-02	0.454E-03	0.690E-02	0.131E-01	0.187E-03	0.374E-05	0.000E+00
270.183	76.0	0.215E-02	0.424E-03	0.753E-02	0.108E-01	0.126E-03	0.239E-05	0.000E+00
271.530	77.0	0.183E-02	0.458E-03	0.803E-02	0.872E-02	0.877E-04	0.152E-05	0.000E+00
272.877	78.0	0.153E-02	0.554E-03	0.838E-02	0.690E-02	0.641E-04	0.958E-06	0.000E+00
274.224	79.0	0.126E-02	0.714E-03	0.854E-02	0.440E-02	0.477E-04	0.599E-06	0.000E+00
275.571	80.0	0.103E-02	0.934E-03	0.854E-02	0.259E-02	0.266E-04	0.371E-06	0.000E+00
276.918	81.0	0.824E-03	0.121E-02	0.836E-02	0.155E-02	0.140E-04	0.224E-06	0.000E+00
278.265	82.0	0.655E-03	0.153E-02	0.804E-02	0.930E-03	0.701E-05	0.131E-06	0.000E+00
279.612	83.0	0.515E-03	0.189E-02	0.758E-02	0.551E-03	0.000E+00	0.727E-07	0.000E+00
280.959	84.0	0.401E-03	0.227E-02	0.701E-02	0.320E-03	0.000E+00	0.196E-07	0.000E+00
282.305	85.0	0.310E-03	0.266E-02	0.631E-02	0.185E-03	0.000E+00	0.000E+00	0.000E+00
283.652	86.0	0.239E-03	0.303E-02	0.556E-02	0.110E-03	0.000E+00	0.000E+00	0.000E+00
284.999	87.0	0.185E-03	0.336E-02	0.480E-02	0.701E-04	0.000E+00	0.000E+00	0.000E+00
286.346	88.0	0.146E-03	0.364E-02	0.404E-02	0.493E-04	0.000E+00	0.000E+00	0.000E+00
287.693	89.0	0.146E-03	0.373E-02	0.406E-02	0.459E-04	0.000E+00	0.000E+00	0.000E+00
289.040	90.0	0.121E-03	0.393E-02	0.332E-02	0.311E-04	0.000E+00	0.000E+00	0.000E+00


