E_lab	E*/MeV	192At	193At	194At	195At	196At	197At	198At
196.101	21.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.122E-09	0.103E-07	0.235E-10
197.448	22.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.265E-08	0.287E-07	0.467E-10
198.795	23.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.296E-07	0.769E-07	0.875E-10
200.142	24.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.252E-06	0.197E-06	0.153E-09
201.489	25.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.182E-05	0.478E-06	0.209E-09
202.836	26.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.113E-04	0.109E-05	0.000E+00
204.183	27.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.547E-04	0.215E-05	0.000E+00
205.530	28.0	0.000E+00	0.000E+00	0.000E+00	0.188E-10	0.182E-03	0.340E-05	0.000E+00
206.877	29.0	0.000E+00	0.000E+00	0.000E+00	0.519E-08	0.417E-03	0.429E-05	0.000E+00
208.224	30.0	0.000E+00	0.000E+00	0.000E+00	0.171E-06	0.739E-03	0.460E-05	0.000E+00
209.571	31.0	0.000E+00	0.000E+00	0.000E+00	0.212E-05	0.108E-02	0.439E-05	0.000E+00
210.918	32.0	0.000E+00	0.000E+00	0.000E+00	0.137E-04	0.137E-02	0.382E-05	0.000E+00
212.265	33.0	0.000E+00	0.000E+00	0.000E+00	0.573E-04	0.155E-02	0.311E-05	0.000E+00
213.612	34.0	0.000E+00	0.000E+00	0.000E+00	0.182E-03	0.162E-02	0.237E-05	0.000E+00
214.959	35.0	0.000E+00	0.000E+00	0.000E+00	0.465E-03	0.157E-02	0.169E-05	0.000E+00
216.305	36.0	0.000E+00	0.000E+00	0.000E+00	0.969E-03	0.143E-02	0.109E-05	0.000E+00
217.652	37.0	0.000E+00	0.000E+00	0.000E+00	0.164E-02	0.122E-02	0.558E-06	0.000E+00
218.999	38.0	0.000E+00	0.000E+00	0.000E+00	0.234E-02	0.996E-03	0.000E+00	0.000E+00
220.346	39.0	0.000E+00	0.000E+00	0.000E+00	0.287E-02	0.774E-03	0.000E+00	0.000E+00
221.693	40.0	0.000E+00	0.000E+00	0.131E-08	0.314E-02	0.577E-03	0.000E+00	0.000E+00
223.040	41.0	0.000E+00	0.000E+00	0.358E-07	0.313E-02	0.415E-03	0.000E+00	0.000E+00
224.387	42.0	0.000E+00	0.000E+00	0.410E-06	0.288E-02	0.288E-03	0.000E+00	0.000E+00
225.734	43.0	0.000E+00	0.000E+00	0.258E-05	0.248E-02	0.194E-03	0.000E+00	0.000E+00
227.081	44.0	0.000E+00	0.000E+00	0.104E-04	0.202E-02	0.127E-03	0.000E+00	0.000E+00
228.428	45.0	0.000E+00	0.000E+00	0.304E-04	0.157E-02	0.816E-04	0.000E+00	0.000E+00
229.775	46.0	0.000E+00	0.000E+00	0.709E-04	0.117E-02	0.511E-04	0.000E+00	0.000E+00
231.122	47.0	0.000E+00	0.000E+00	0.139E-03	0.846E-03	0.314E-04	0.000E+00	0.000E+00
232.469	48.0	0.000E+00	0.000E+00	0.235E-03	0.592E-03	0.189E-04	0.000E+00	0.000E+00
233.816	49.0	0.000E+00	0.000E+00	0.346E-03	0.403E-03	0.112E-04	0.000E+00	0.000E+00
235.163	50.0	0.000E+00	0.252E-09	0.448E-03	0.269E-03	0.651E-05	0.000E+00	0.000E+00
236.510	51.0	0.000E+00	0.324E-08	0.522E-03	0.176E-03	0.374E-05	0.000E+00	0.000E+00
237.857	52.0	0.000E+00	0.244E-07	0.555E-03	0.113E-03	0.204E-05	0.000E+00	0.000E+00
239.203	53.0	0.000E+00	0.123E-06	0.548E-03	0.720E-04	0.107E-05	0.000E+00	0.000E+00
240.550	54.0	0.000E+00	0.454E-06	0.509E-03	0.453E-04	0.449E-06	0.000E+00	0.000E+00
241.897	55.0	0.000E+00	0.130E-05	0.450E-03	0.282E-04	0.000E+00	0.000E+00	0.000E+00
243.244	56.0	0.000E+00	0.304E-05	0.380E-03	0.175E-04	0.000E+00	0.000E+00	0.000E+00
244.591	57.0	0.000E+00	0.595E-05	0.311E-03	0.108E-04	0.000E+00	0.000E+00	0.000E+00
245.938	58.0	0.000E+00	0.100E-04	0.246E-03	0.661E-05	0.000E+00	0.000E+00	0.000E+00
247.285	59.0	0.000E+00	0.148E-04	0.190E-03	0.403E-05	0.000E+00	0.000E+00	0.000E+00
248.632	60.0	0.000E+00	0.196E-04	0.144E-03	0.244E-05	0.000E+00	0.000E+00	0.000E+00
249.979	61.0	0.000E+00	0.237E-04	0.107E-03	0.148E-05	0.000E+00	0.000E+00	0.000E+00
251.326	62.0	0.158E-10	0.265E-04	0.783E-04	0.868E-06	0.000E+00	0.000E+00	0.000E+00
252.673	63.0	0.128E-09	0.278E-04	0.565E-04	0.501E-06	0.000E+00	0.000E+00	0.000E+00
254.020	64.0	0.743E-09	0.276E-04	0.403E-04	0.277E-06	0.000E+00	0.000E+00	0.000E+00
255.367	65.0	0.325E-08	0.261E-04	0.285E-04	0.127E-06	0.000E+00	0.000E+00	0.000E+00
